LATITUDE,LONGITUDE,INJURIES_INCAPACITATING
41.91700125175,-87.74007109175,5
41.808383232,-87.68154239675,5
41.91123954966667,-87.76552435633333,5
41.794576537400005,-87.6069179832,5
41.760454237666664,-87.61065694933332,5
41.886568275,-87.6934006625,5
41.6885538095,-87.64211429075,5
41.88686076075,-87.72139294725,5
41.772280376333335,-87.660955172,5
41.9613080958,-87.68881245380001,5
41.73239694783333,-87.66311398216668,5
41.75040222225,-87.670282871,5
41.785909279,-87.74139457400001,5
41.952096008,-87.8334582076,5
41.931656772000004,-87.74273082016667,5
41.7650824314,-87.64888545599999,5
41.9829550174,-87.7683903292,5
41.880575719,-87.7231004824,5
41.761418045666666,-87.654365618,5
41.7936216058,-87.6969479516,5
41.805505225,-87.61644160399999,5
41.76928488,-87.621826817,5
41.9033219438,-87.6775523988,5
41.967839565,-87.76061673379999,5
41.747189478,-87.579799153,5
41.87771552733333,-87.65042732233333,5
41.754501181,-87.624789005,5
41.74248846475,-87.58573421625,5
41.83690869466667,-87.71701990266666,5
41.898569354799996,-87.75464957279999,5
41.997535461,-87.6929638622,5
41.963098516,-87.7328464505,5
41.677697787199996,-87.65809925800001,5
41.7502459128,-87.673207172,5
41.80862501425,-87.67277507025,5
41.77058966725,-87.61227077525,5
41.7928652784,-87.74209147820001,5
41.786737492,-87.65649316925,5
41.72450782233333,-87.56071885166666,5
42.00493828966667,-87.69985055433334,5
41.75241384725,-87.643551662,5
41.873277969,-87.73020966,5
41.9980686452,-87.6769175934,5
41.8624960434,-87.71523571899999,5
41.93792118579999,-87.81079127960001,5
41.9554377,-87.7277242335,5
41.7210071572,-87.6672643078,5
41.873449013,-87.6962216366,5
41.7727106504,-87.6542308212,5
41.7509716126,-87.6197877028,5
41.8594931585,-87.70126068725,5
41.763777776666664,-87.60272239599999,5
41.762296571,-87.7416934595,5
41.9379828504,-87.8140719006,5
41.817374657,-87.6848184724,5
41.80344702225,-87.58192277725,5
41.923834002,-87.77880337175,5
41.742154840249995,-87.72175164475,5
41.75853853025,-87.6350312825,5
41.8806151375,-87.73552080375,5
41.857471941,-87.6852888248,5
41.735800755,-87.65811436300001,5
41.918802512,-87.7664242772,5
41.845933007,-87.61166211950001,5
41.821059997,-87.68469968400001,5
41.99013072775,-87.670391165,5
41.7934281864,-87.7110835018,5
41.766095545000006,-87.58264994583334,5
41.813160107,-87.591195682,5
41.7260184684,-87.584945616,5
41.990541952,-87.689673892,5
41.808901861,-87.645678059,5
42.005524671,-87.67327116679999,5
41.81945514175,-87.665302476,5
41.855298270166664,-87.7247603455,5
41.946275436600004,-87.7362766494,5
41.839941423599996,-87.6614698702,5
41.9244329295,-87.72145594075,5
41.872096536,-87.67672174524999,5
41.698936231666664,-87.68152962466667,5
41.815675272499995,-87.68425606883334,5
41.93209742525,-87.67760284575,5
41.9952151208,-87.6997056084,5
41.888158682,-87.7258753495,5
41.774823828,-87.61537552133332,5
41.90746549425,-87.701465144,5
41.9321160162,-87.7565396244,5
41.9772425256,-87.7549284744,5
41.9128669574,-87.6329316238,5
41.823158350599996,-87.6654918388,5
41.8753175168,-87.65710461180001,5
41.952811614249995,-87.80423074250001,5
41.8300705646,-87.6845410334,5
41.9183349062,-87.6681502232,5
41.7025915938,-87.5357961734,5
41.701227280333335,-87.64267681566668,5
41.9162810702,-87.687406925,5
41.88104183066667,-87.699009462,5
41.770236310499996,-87.6676059065,5
41.72133726675,-87.65053018925,5
41.750710044,-87.6364621485,5
41.6687694485,-87.6414813875,5
41.86500162266667,-87.63922310166667,5
41.868152826,-87.705675935,5
41.793825997,-87.6190473395,5
41.9534752965,-87.7417604085,5
41.853124454,-87.680894656,5
41.7116623405,-87.5340356775,5
41.7417174882,-87.714427167,5
41.90972823142857,-87.73918901871427,5
41.7555837295,-87.6831400075,4
41.93823016575,-87.79580346675,4
41.93225972375,-87.6884800075,4
41.878901012750006,-87.66916278949999,4
41.862052428,-87.618136351,4
41.863919456,-87.630455935,4
41.945919491,-87.766904594,4
41.686563935,-87.66286916,4
41.735258527,-87.704631511,4
41.874386309,-87.63947205560001,4
42.012169211,-87.697497859,4
41.9947746885,-87.65553038799999,4
41.87378562075,-87.6988129195,4
41.9450945465,-87.66888543925,4
41.793686744333336,-87.68856937333334,4
41.9452508065,-87.807909457,4
41.852003234,-87.690757962,4
41.946328462,-87.64222803,4
41.8083156382,-87.69795359560001,4
41.82323649833333,-87.68970005933333,4
41.94337884375,-87.64479063575,4
41.79638081,-87.625892232,4
41.87821747825,-87.755373867,4
42.011992842249995,-87.70796208249999,4
41.924726306000004,-87.70224020066667,4
41.757066554999994,-87.5990137155,4
41.7995998108,-87.66482089019999,4
41.8052437085,-87.66487684924999,4
41.832861234666666,-87.607282587,4
41.90923571,-87.785152238,4
41.939129682,-87.7468050455,4
41.683995898,-87.72014553533334,4
41.749159799000005,-87.73156623033333,4
41.938500108999996,-87.75150532833334,4
41.81708683725,-87.606713426,4
41.70696187,-87.65590234999999,4
41.975895474750004,-87.69167453775,4
41.842901039666664,-87.68548166466667,4
41.7312788185,-87.57572472725,4
41.743607864,-87.6274455045,4
41.804477038200005,-87.7199172818,4
41.881028274,-87.70125266950001,4
41.998055155,-87.66785470375,4
41.96250869525,-87.83684096225,4
41.924761907000004,-87.69066134566667,4
41.960344113000005,-87.78238457175,4
41.881890346999995,-87.633898017,4
41.791234192333334,-87.60620043766666,4
41.873236067,-87.74268792999999,4
41.7905321196,-87.6546927648,4
41.88175682325,-87.77427939125,4
41.77962904,-87.64971780275,4
41.78267389725,-87.7032218215,4
41.777051179,-87.80075593183334,4
41.90894821525,-87.67749557625001,4
41.924561508000004,-87.71744673,4
41.939289262,-87.717064015,4
41.7973586445,-87.58727845050001,4
41.741469566999996,-87.64894917699999,4
41.97517536,-87.75782293366666,4
41.876315078000005,-87.6354578285,4
41.898755202749996,-87.7596982205,4
41.818857845,-87.6965872775,4
41.7578964575,-87.74150397933333,4
41.99058534,-87.678568658,4
41.98128098666667,-87.823613151,4
41.806724858799996,-87.7161973076,4
41.8517529975,-87.70272508900001,4
41.8897534605,-87.6770093195,4
41.9776659785,-87.699054483,4
41.96494107433333,-87.71049427933333,4
41.911250792749996,-87.74591221,4
41.9281987905,-87.74651185725,4
41.858822161666666,-87.71034439733334,4
41.980149041749996,-87.75995627,4
41.81634803425,-87.62951144899999,4
41.70508287566667,-87.64282601333332,4
41.81642997749999,-87.631245752,4
41.83978779325,-87.64639420825,4
41.968997531333336,-87.65922059066666,4
41.953166833750004,-87.7724424665,4
41.718173666333335,-87.60392916933334,4
41.874341417,-87.64805125550001,4
41.96639733,-87.70815816625,4
41.760542144,-87.566479585,4
41.869454242,-87.630565793,4
41.86550126075,-87.62396155625001,4
41.9257403205,-87.6338172265,4
41.76585501925,-87.6103528785,4
41.87185518766666,-87.64697075766667,4
41.702786925750004,-87.55956993325,4
41.876451462999995,-87.65135669925,4
41.780255677,-87.617738304,4
41.844221002,-87.734409021,4
41.881976099666666,-87.74025511633333,4
41.960301933,-87.772581787,4
41.735935371,-87.65334025199999,4
41.78632044325,-87.71598831125,4
41.819983068,-87.74344172466665,4
41.848012187,-87.707259182,4
42.0084044795,-87.6737640345,4
41.96859353475,-87.708452877,4
41.76916762533333,-87.62662301033333,4
41.944851626,-87.83643677449999,4
41.9310167445,-87.78072907425,4
41.80395581766667,-87.61625251,4
41.75712746733333,-87.562747203,4
41.822932370333326,-87.59955951366668,4
41.6894716115,-87.66248865375,4
41.92204271425,-87.6534773315,4
41.74996887566667,-87.67601882233333,4
41.90729694475,-87.68706689375,4
41.9643748945,-87.74758200925,4
41.88810704525,-87.77454133675,4
41.99046968375,-87.70328190949999,4
41.7786465705,-87.725530425,4
41.9902649845,-87.71867414600001,4
41.903027163,-87.683467044,4
41.9384502548,-87.7811407052,4
41.98610227566667,-87.66029144266668,4
41.89891391325,-87.732519161,4
41.902575920749996,-87.71718454625,4
41.88607619525,-87.7012198095,4
41.67783959575,-87.66128663375,4
41.89521542166667,-87.73634889333334,4
41.9263070535,-87.65357292175,4
41.899219005,-87.70253457966668,4
41.73462314166667,-87.74094118833334,4
41.7434490745,-87.6246418105,4
41.89603481025,-87.68454440575,4
41.951127525000004,-87.898169166,4
41.928065624666665,-87.726824804,4
41.95346665025,-87.73873699500001,4
41.7517013165,-87.56863939625,4
41.760620577999994,-87.56206928866668,4
41.85771261975,-87.62731800625,4
41.86341574375,-87.710313203,4
41.95135471625,-87.77671431875,4
41.876588131333335,-87.76134897700001,4
41.964870899,-87.6666024525,4
41.845188067500004,-87.631821746,4
41.74452548925,-87.575773865,4
41.9113458512,-87.6386636932,4
41.856176937499995,-87.71059777075,4
41.898741738,-87.750853371,4
41.750949055,-87.60279536266667,4
41.966392531,-87.73932512350001,4
41.692395884,-87.623190186,4
41.869915463,-87.70545533424999,4
41.707192854,-87.62017331225,4
41.8053572785,-87.69426824,4
41.852964723,-87.635091304,4
41.76379954866667,-87.61488262833332,4
41.79109321,-87.61492215,4
41.776305593,-87.63021354133333,4
41.70731613875,-87.61140263275,4
41.99629508675,-87.65557710225,4
41.94335989575,-87.64039063025001,4
41.792289172333334,-87.79035561733333,4
41.8527514095,-87.62385997075,4
41.92365885475,-87.7946200195,4
41.784489637,-87.693687543,4
41.841565683,-87.734256603,4
41.796794778999995,-87.755826504,4
41.764909843,-87.65920369933333,4
41.874599156,-87.715740909,4
41.87796109366666,-87.641115077,4
41.9376571805,-87.836306094,4
41.9027873445,-87.71171327275,4
41.919234369,-87.63677431125,4
41.97758686866667,-87.69257867233334,4
41.764979718,-87.66137850533335,4
41.8443937775,-87.722113757,4
41.9027768535,-87.7362019075,4
41.973399913,-87.77883110433334,4
41.90619327725,-87.67727258650001,4
41.756078371,-87.6461255495,4
41.82338090333334,-87.64110797833332,4
41.754660124,-87.741384759,4
41.80093713,-87.72870392325,4
41.87837926175,-87.64417973625,4
41.877743418,-87.66762881166666,4
41.842028346666666,-87.61811939733333,4
41.79355278333333,-87.68175104800001,4
41.89897398,-87.708433637,4
41.811007047,-87.623029109,4
41.879324774333334,-87.63084163133334,4
41.9973288778,-87.7092557866,4
41.77575561475,-87.664679534,4
41.89354437433334,-87.706642782,4
41.946548987999996,-87.703888893,4
41.8576385575,-87.6446396505,4
41.759096314000004,-87.55528450074999,4
41.730480428,-87.64744427700002,4
41.827649332,-87.60256814,4
41.94881268975,-87.649378064,4
41.858681849,-87.734880643,4
41.8526724685,-87.65139620025,4
41.744853939500004,-87.710041743,4
41.99173135075,-87.75476649475,4
41.68530364725,-87.6229726665,4
41.915394442,-87.70218577499999,4
41.78210803175,-87.60647256575,4
41.97010897375,-87.727873916,4
42.01791331325,-87.675780354,4
41.6996234445,-87.642607544,4
41.876703123333336,-87.64389568400001,4
41.763537858,-87.641577066,4
41.694418236333334,-87.62510128499999,4
41.94899409666667,-87.80725520233334,4
41.6765890905,-87.62037939075,4
41.95833483725,-87.74760476425,4
41.805915074,-87.584839017,4
41.7895316262,-87.7230898428,4
41.9345227595,-87.71632439525,4
41.7747111595,-87.62496821100001,4
41.81808830925,-87.62470813225,4
41.89172616066667,-87.74337991466666,4
41.9285769314,-87.78564676760001,4
41.83385247066667,-87.68524826633335,4
41.7287130835,-87.652063855,4
41.7215659352,-87.63387521679999,4
41.87567670475,-87.63086758275,4
41.76263426225,-87.55901828175,4
41.8197016774,-87.5976576658,4
41.889372724,-87.624222351,4
41.98286948375,-87.781777001,4
41.85441073533333,-87.63153818733333,4
41.924103503750004,-87.76069020825,4
41.774867066333336,-87.59862417433334,4
41.743571302,-87.636489455,4
41.7225938682,-87.5704665212,4
41.73815819083333,-87.74082759,4
41.75034202925,-87.649038683,4
41.92131013675,-87.66382378175,4
41.99015602833333,-87.72854987166666,4
41.83029975325,-87.69487503650001,4
41.923940861,-87.80582278966666,4
41.7665255806,-87.566619727,4
41.84509244225,-87.665806907,4
41.69614429475,-87.609155023,4
41.842790645,-87.704841099,4
41.916980864,-87.750880325,4
41.844681635,-87.6951950365,4
41.95325261325,-87.756540563,4
41.818424935500005,-87.6213115485,4
41.765972602000005,-87.591504163,4
41.965549206,-87.7587390135,4
41.7584686615,-87.5665089455,4
41.932754227000004,-87.65818729025,4
41.934591514,-87.632077659,4
41.93837662825,-87.77864958,4
41.83634483666666,-87.66566153833332,4
41.909751886500004,-87.7238976875,4
41.898213128,-87.637306577,4
41.958901643,-87.755983016,4
42.00960977425,-87.66222725725,4
41.834537422,-87.630055563,4
41.74413526666667,-87.60088978233334,4
41.96859261275,-87.68884828899999,4
41.8728814945,-87.760292288,4
41.99717781933333,-87.74829368466668,4
41.670506998,-87.55920993166667,4
41.94551941666666,-87.76195604533332,4
41.696293395000005,-87.59642573225,4
41.93833609,-87.77578350366667,4
41.74083357766667,-87.566219266,4
41.933008584,-87.6395386505,4
41.724542318000005,-87.5914296875,4
41.95722859725,-87.72779469874999,4
41.924897138333336,-87.68509402866665,4
41.8485088375,-87.6856126545,4
41.7718615455,-87.6907693395,4
41.781023891,-87.68373850766666,4
41.71339060733333,-87.53579276333333,4
41.89769131175,-87.77495351275,4
41.94735540966666,-87.64732265033335,4
41.95321846025,-87.76776749025001,4
41.88868124,-87.647422848,4
41.73016596425,-87.6630342685,4
41.76702843575,-87.57280371350001,4
41.9095337875,-87.7532056405,4
41.75817915,-87.63127185066666,4
41.9206451584,-87.7755135752,4
41.99047090475,-87.694514108,4
41.660429999,-87.58870879733333,4
41.90090578675,-87.726251177,4
41.765458161666665,-87.63517359433332,4
41.83837894175,-87.6174273935,4
41.887284896400004,-87.62802698620001,4
41.9461427115,-87.75685192375,4
41.947182235,-87.836365465,4
41.714141558,-87.652074578,4
41.783185653,-87.652309746,4
41.853731516500005,-87.6660414085,4
41.8820126872,-87.7331759674,4
41.88562770366667,-87.76510251166667,4
41.68476850875,-87.6622756965,4
41.83194989566667,-87.67535342966666,4
41.803347196,-87.657600299,3
41.749616332,-87.714663547,3
41.84975939466667,-87.724662492,3
42.0016753385,-87.806896072,3
42.0124289105,-87.678160004,3
41.999225695,-87.688585972,3
41.736441741,-87.619260919,3
41.756212449,-87.642144893,3
41.838405579,-87.627155458,3
41.946045234,-87.75234706566665,3
41.834662771,-87.617535274,3
41.76061709366667,-87.74163691566666,3
41.836648921,-87.71473063466665,3
41.852527514,-87.6612063655,3
41.9538526084,-87.7050072282,3
41.8678923345,-87.700974679,3
41.975544152333335,-87.71879812133334,3
41.887287746666665,-87.61638898266666,3
41.86014835466667,-87.62443663699999,3
41.94320970666667,-87.67841312333333,3
41.98105920166667,-87.838078821,3
42.01126422533333,-87.68286660466667,3
41.960656201666666,-87.75751884166668,3
41.827648631,-87.623319236,3
41.8645318405,-87.71551486550001,3
41.809534781,-87.592450223,3
41.945110516999996,-87.81301836666667,3
41.80969872,-87.595032661,3
41.72241175833333,-87.58272943366667,3
41.85252350066667,-87.65637493033334,3
41.786909877999996,-87.64578441600001,3
41.969257914500005,-87.76362989649999,3
41.76794498625,-87.58617160075,3
41.84577822666667,-87.62363525733333,3
41.91051747233333,-87.67300157266668,3
41.909977536666666,-87.721275113,3
41.74974103833333,-87.54139228300001,3
41.840801171,-87.68526980600001,3
41.9829114515,-87.8017264405,3
41.7383090405,-87.72162544425001,3
41.928156402499994,-87.736707446,3
41.746623844,-87.663342778,3
41.77026142333333,-87.66401418366667,3
41.895752784,-87.689308239,3
41.762829692,-87.7224686015,3
41.888227027,-87.701412309,3
41.976400585,-87.65708703600001,3
41.954919777,-87.76720466866668,3
41.758296187666666,-87.619997048,3
41.984529883,-87.836433959,3
41.95789273533333,-87.67043206433334,3
41.9418306,-87.80693200733333,3
41.860445326666664,-87.67112207100001,3
41.953826334249996,-87.71503270225,3
41.997811648,-87.68730263100001,3
41.758520244500005,-87.6018274845,3
41.83109382866667,-87.61481316433333,3
41.737035839,-87.568586962,3
41.801019708666665,-87.69399286766667,3
41.973969088333334,-87.71346982466667,3
41.936443234,-87.80674307066666,3
41.68935625233333,-87.65848015966667,3
41.77110998333333,-87.61555006066668,3
41.968461852,-87.69462917166668,3
41.96886715266667,-87.68013732200001,3
41.96127285233333,-87.70829861666668,3
41.898865828333335,-87.73599379433334,3
41.857743751,-87.632039063,3
41.82346006033333,-87.645977227,3
42.0064278405,-87.680734347,3
41.960510205000006,-87.7557414495,3
41.721445527,-87.6529491745,3
41.722640988,-87.553991612,3
41.912842041333334,-87.72637656699999,3
41.75016644233333,-87.66827855866666,3
41.90105927133333,-87.68701796466667,3
41.931937218,-87.68427031566667,3
41.818251625,-87.623220008,3
41.86249158366667,-87.70283328366666,3
41.854772792333335,-87.645748592,3
41.870654054,-87.617147718,3
41.92816209966667,-87.702433128,3
41.807855264,-87.71620675049999,3
41.77821335666667,-87.586541863,3
41.968204543666666,-87.724451445,3
41.82318733466666,-87.72410380166667,3
41.85872341033333,-87.702929658,3
41.877129667,-87.66202928133333,3
41.988766915,-87.7876262035,3
41.90396334966667,-87.76597074333334,3
41.917054572333335,-87.73234158166667,3
41.98127270733333,-87.83643431899999,3
41.72609065333333,-87.57552276899999,3
41.700763196666664,-87.68139348733332,3
41.793395210999996,-87.694369983,3
41.772366637,-87.64994782133334,3
41.739621830333334,-87.662986557,3
41.723664742,-87.611916127,3
41.708034258333335,-87.56661632266666,3
41.6926680035,-87.612640965,3
41.983135876666665,-87.65512296066667,3
41.88187390433333,-87.64268611333334,3
41.92795599566667,-87.70511734933332,3
41.92111164825,-87.6684448825,3
41.86066387225,-87.71563402925,3
41.863372876999996,-87.62568868566666,3
41.9720650055,-87.7084314585,3
41.852061561333336,-87.71167579666667,3
41.873200270666665,-87.72299171000002,3
41.78584978566667,-87.73549654233334,3
41.93890898,-87.7862277555,3
41.907661224,-87.76596893100002,3
41.93516657,-87.64913762399999,3
41.750948902666664,-87.622992178,3
41.679848037,-87.622716192,3
41.928326274,-87.700980903,3
41.884003661,-87.721038709,3
41.76074479033333,-87.57585674366668,3
41.99731790733333,-87.795423592,3
41.9226505185,-87.72675762099999,3
41.9248036195,-87.697766298,3
41.869309627999996,-87.686250364,3
41.992410839,-87.65550701400001,3
41.924752312,-87.71388282066668,3
41.94035697566667,-87.78609233933332,3
41.784697064999996,-87.68424517199999,3
41.77681522233333,-87.605773629,3
41.7941095665,-87.772108197,3
41.744658879,-87.66314957866666,3
41.9434380175,-87.64937308825,3
41.898904792,-87.63282420733333,3
41.887121657,-87.752148404,3
41.759425475,-87.67312143833333,3
41.88724845,-87.772094199,3
41.97540226433333,-87.75206922066667,3
41.959386682,-87.8396228915,3
41.879057616,-87.715835354,3
41.77088637,-87.624935245,3
41.9824560515,-87.78748117025,3
41.97617852833333,-87.67172615366667,3
41.78236677333333,-87.58655674200001,3
41.700993937,-87.52830544049999,3
41.735468459,-87.692370736,3
41.81029276500001,-87.710350763,3
41.92142296633333,-87.65800297666665,3
41.880159271,-87.62941083033333,3
41.721003152,-87.68107518966667,3
41.771824173599995,-87.702711443,3
42.0041005495,-87.7812897905,3
41.975559952,-87.778117261,3
41.9586954904,-87.64627113280001,3
41.93170542466667,-87.717269637,3
41.78685787466667,-87.64990303866666,3
41.761247527,-87.557769905,3
41.86559634066666,-87.62218777700001,3
41.81679077875,-87.70421129475,3
41.87423673833333,-87.661920515,3
41.838305608,-87.629583647,3
41.74339367933333,-87.61953411866666,3
41.773309817666664,-87.59233610833333,3
41.879960921666665,-87.64108379133332,3
41.79283563233333,-87.71581985866665,3
41.708692038,-87.6432317195,3
41.77806818066667,-87.762752362,3
41.93289923533333,-87.78580189399999,3
41.790363142,-87.659781488,3
41.77770011533334,-87.65449663666668,3
41.968049449666665,-87.74018141633333,3
41.7195583325,-87.6432887665,3
41.775620999,-87.673350754,3
41.863580660333334,-87.63917474366667,3
41.801027287000004,-87.69816713300001,3
41.91238205033333,-87.680790588,3
41.686809445,-87.642352094,3
41.853862776499994,-87.6955098265,3
41.736377616999995,-87.62086475566666,3
41.962659675333335,-87.71313928333332,3
41.7585337325,-87.6137814245,3
41.94649759133333,-87.71498373000001,3
41.77209175566667,-87.68768359300002,3
41.98633385833333,-87.836686653,3
41.79244261666667,-87.77218123933334,3
41.90928833733333,-87.781587414,3
41.7809333,-87.712870502,3
41.87606327733334,-87.70095868366667,3
41.79403769966667,-87.654754452,3
42.01935469066667,-87.67381399,3
41.72299751533333,-87.540874706,3
41.9755652315,-87.7735925935,3
41.932617272,-87.65296875333333,3
41.670509935333335,-87.64161522699999,3
41.928181936,-87.739008229,3
41.79508756333333,-87.59687970733334,3
41.899458829333334,-87.68040451666667,3
41.92728587866667,-87.65154648533333,3
41.904185645333335,-87.74616450933333,3
41.876453544,-87.65450453,3
41.919172024,-87.69131974633332,3
41.99818835733333,-87.657287417,3
41.9543606415,-87.671826933,3
41.814608661,-87.62140381133334,3
41.706844184666664,-87.63876267566667,3
41.645535385,-87.559460774,3
41.75432046133333,-87.65398448666667,3
41.801876512,-87.62601025075,3
41.91943987166667,-87.76931432766666,3
41.93416094966667,-87.69762846266667,3
41.852809986333334,-87.62233952966666,3
41.73727965,-87.55154649133333,3
41.678197916,-87.616434568,3
41.755583334,-87.672677789,3
41.7780345695,-87.7570555695,3
41.877434174,-87.690222631,3
41.981763766,-87.652638737,3
41.792112004333326,-87.67710887099999,3
41.802729494333335,-87.58890245033335,3
41.762709740666665,-87.68323743799999,3
41.75131413933334,-87.59465604399999,3
41.906154181666665,-87.670630598,3
41.866700807499996,-87.68360416,3
41.787716012000004,-87.58674928599999,3
41.84932273766666,-87.67566300233334,3
41.736720876666666,-87.59761276566667,3
41.797975377,-87.58076419333334,3
41.87152545,-87.73515748049999,3
41.92440954,-87.741879956,3
41.6632746915,-87.6372160835,3
41.83520348766667,-87.69491779433334,3
41.84888532333333,-87.6319691,3
41.852746914,-87.64181785199999,3
41.792914459500004,-87.75431620875,3
41.82951420366667,-87.72433670166667,3
41.976346288,-87.665524628,3
41.79344465766667,-87.70579589066666,3
41.94930130866667,-87.712768258,3
41.939843842,-87.65608246833334,3
41.89313630066667,-87.622384846,3
42.00132326466667,-87.66069145166666,3
41.743379580500005,-87.6668230215,3
41.76679124066666,-87.64459946033332,3
41.692192204,-87.654794013,3
41.95410434,-87.674315769,3
41.894607568333335,-87.774784114,3
41.79044041,-87.586546874,3
41.938474412666665,-87.77135055166667,3
41.8319839135,-87.68511009825,3
41.797312635,-87.75310717299999,3
41.997615168,-87.69853492566666,3
41.757009555,-87.59317039633333,3
41.768762810333335,-87.65249217866666,3
41.94605643166667,-87.75955469600001,3
41.903747011,-87.643569453,3
41.88023828566667,-87.766521281,3
41.73690146366667,-87.58974435566665,3
41.773312176333334,-87.59945860533333,3
41.893609371,-87.694553145,3
41.93995897166666,-87.64922524166667,3
41.735422847,-87.69505136100001,3
41.776126069,-87.65433013733333,3
41.762948424,-87.668471242,3
41.9648931625,-87.71753676649999,3
41.97386818966667,-87.70867703233334,3
41.736640184,-87.60269292100001,3
41.94861604866667,-87.66875457433333,3
41.869655324,-87.64723801833334,3
41.959123334333334,-87.73487865533333,3
41.93606715566667,-87.71768750633333,3
41.876411168666664,-87.77423002833335,3
41.89962692633333,-87.69688938566667,3
41.932971337333335,-87.63624104266667,3
41.943197947499996,-87.688169837,3
41.677937030500004,-87.6315060775,3
41.884913944,-87.70949747899999,3
41.91115109650001,-87.633208602,3
41.7359744875,-87.66840119275,3
41.96795272566666,-87.75086095566667,3
41.938201381333336,-87.790805381,3
41.86936308666667,-87.65934452333333,3
41.841204745666666,-87.70491944833334,3
41.936534847,-87.786020222,3
41.6486768325,-87.54615649499999,3
41.697239534666664,-87.53610750899999,3
41.743182351,-87.64844197566667,3
41.7551813525,-87.7025491645,3
41.6687504045,-87.6386001345,3
41.97358002,-87.846358181,3
41.98297715366667,-87.71300505966667,3
41.846709323999995,-87.68563974133333,3
41.997733843,-87.696050847,3
41.779842205,-87.64122157766667,3
41.921207680500004,-87.6713056155,3
41.682217456,-87.66273795466667,3
41.86736767366667,-87.627535638,3
41.75274564,-87.587523485,3
41.809010936,-87.63575757133333,3
41.794361024666664,-87.63730877633334,3
41.8456113055,-87.626846537,3
41.948120583666665,-87.66399332499999,3
41.721284860333334,-87.65993114000001,3
41.832069890666666,-87.724297967,3
41.733653178333334,-87.55000508966667,3
41.89087457866666,-87.674595991,3
41.756624003000006,-87.61106844133333,3
42.0167724195,-87.6903455005,3
41.8654949755,-87.713091582,3
41.84455069966666,-87.70211819733333,3
41.8111693565,-87.60667402199999,3
41.878690984,-87.67699534433332,3
41.8843861235,-87.69275504550001,3
41.910727708,-87.65843664200001,3
41.758771655333334,-87.59030573633333,3
41.852832903666666,-87.62713717866666,3
41.766711123,-87.67358239,3
41.9262711485,-87.697453295,3
41.75064209866667,-87.642016508,3
41.94551131866667,-87.78909143866667,3
41.91099009125,-87.64384067,3
41.909627914666665,-87.74875661333333,3
41.848933265,-87.642232394,3
41.780503236,-87.577547876,3
42.004960789500004,-87.6942326435,3
41.83736836733333,-87.67539366633333,3
41.99743076033334,-87.78369968099999,3
41.862420934,-87.73502215066667,3
41.9905672955,-87.6968113435,3
41.81476741633333,-87.62285807766666,3
41.785694068,-87.64493493250001,3
41.733571235666666,-87.56073046666667,3
41.937675988,-87.844680581,3
41.90918479533334,-87.79491818166667,3
41.793219009,-87.72604113866667,3
41.75578903633333,-87.644322451,3
41.755757544666665,-87.666389498,3
41.967601639,-87.846693781,3
41.823704316,-87.631445265,3
41.800933113,-87.589230197,3
41.801631586,-87.6426095025,3
41.743952697,-87.612697446,3
41.950599931333336,-87.72747487466667,3
41.869401305,-87.620362177,3
41.92234658,-87.75611445666668,3
41.826728187,-87.72428145,3
41.807625053,-87.74050635733333,3
41.824781389500004,-87.6866057765,3
41.830611827999995,-87.651198444,3
41.89525063033333,-87.63711503933332,3
41.97460231949999,-87.80904527050001,3
41.689010493666665,-87.59879121933334,3
41.756953247333335,-87.588834029,3
41.88366298566667,-87.715903963,3
41.954474681,-87.65466893600001,3
41.764580665333334,-87.68856163100001,3
41.937780338,-87.63527960133335,3
41.869271002,-87.66610357466668,3
41.885606318,-87.64140691733333,3
41.80848254966667,-87.67517154466667,3
41.776411336,-87.70322589,3
41.961057630666666,-87.646325756,3
41.81558206,-87.66972369400001,3
41.72174257533333,-87.62075521933333,3
41.705959416,-87.720771218,3
41.925287790999995,-87.66619834233332,3
41.74515593466666,-87.64402802233333,3
41.717838865,-87.634027229,3
41.961272488333336,-87.700590803,3
41.803114484,-87.66494151566667,3
41.924941851999996,-87.682923453,3
41.762258470333336,-87.60046438466668,3
41.83460712,-87.623471451,3
41.89517371066666,-87.73858395433335,3
41.7590577665,-87.57002191000001,3
41.899656265666664,-87.66076893500001,3
41.774941615,-87.609602063,3
41.82350958566667,-87.63913922766666,3
41.993629012,-87.787450427,3
41.968376293,-87.781984088,3
41.96796363266667,-87.75581436200001,3
41.93144756733333,-87.75403561933332,3
41.8499301975,-87.6990174525,3
41.75494221266666,-87.73226770566667,3
41.90253682333333,-87.75849766966667,3
41.87887150433333,-87.66689765266666,3
41.88744453533334,-87.76335459333335,3
41.94534501333333,-87.78619616633334,3
41.886858928,-87.676932862,3
41.88897239733333,-87.64440630966665,3
41.759005937000005,-87.56214901,3
41.79792577633333,-87.64537025700001,3
41.69192972366667,-87.68112373999999,3
41.794090141333335,-87.66953646733333,3
41.8673188605,-87.6305087575,3
41.932757134333336,-87.648987658,3
41.893934484,-87.719976931,3
41.727910984,-87.57077589700002,3
41.93900210033333,-87.63807659766667,3
41.815464029249995,-87.7022126975,3
41.722707265000004,-87.560745114,3
41.6828640555,-87.6274652445,3
41.919754606666665,-87.75607156433334,3
41.904012249333334,-87.63010009366667,3
41.96836708166666,-87.71989381200001,3
41.838362343499995,-87.61349433000001,3
